item_number,location_no,size_id,value,loc_width,loc_depth,loc_height,case_width,case_length,case_height
24536,E0206-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,22.9,16.7,11.5
24536,E0206-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,22.9,16.7,11.5
24536,E0306-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,22.9,16.7,11.5
24536,F1407-2-1,140526,[New]Y2(RSB2),40.00,96.00,48.00,22.9,16.7,11.5
24536,F0618-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,22.9,16.7,11.5
24536,F1511-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,22.9,16.7,11.5
24536,E0402-2-2,140483,[New]C3b(RSB1),45.00,30.00,18.00,22.9,16.7,11.5
24536,E0906-2-2,140483,[New]C3b(RSB1),45.00,30.00,18.00,22.9,16.7,11.5
2111,E0413-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.1,10.5,7.3
76470,F0915-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,11.6,15.1,5.4
76470,F1513-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,11.6,15.1,5.4
76470,F0919-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.6,15.1,5.4
76470,F0418-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,11.6,15.1,5.4
76470,F0703-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.6,15.1,5.4
76470,E0212-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,11.6,15.1,5.4
76470,F0208-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,11.6,15.1,5.4
76470,F0402-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,11.6,15.1,5.4
76470,F0914-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,11.6,15.1,5.4
76470,F1607-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,11.6,15.1,5.4
76470,F0514-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,11.6,15.1,5.4
90003,E1513-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.6,14.0,6.4
102237,F0610-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,15.4,21.1,9.0
102237,F0604-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,15.4,21.1,9.0
102237,F0914-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,15.4,21.1,9.0
102237,F0906-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,15.4,21.1,9.0
102237,E0910-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.4,21.1,9.0
102237,F0608-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,15.4,21.1,9.0
106535,D0825-2-3,140403,[New]A2(RSB10),40.00,48.00,48.00,8.7,16.2,5.5
106535,C0516-3-1,140160,[New]CF1(RSB1),15.00,96.00,18.00,8.7,16.2,5.5
25645,E1104-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,18.9,12.7,13.8
25645,F1013-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,18.9,12.7,13.8
11501,E0404-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.5,12.7,7.2
26486,E0208-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.5,12.5,9.9
26486,E0514-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.5,12.5,9.9
26486,F0507-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,18.5,12.5,9.9
105663,E0521-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.8,21.8,7.4
105663,E0805-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.8,21.8,7.4
106620,F0116-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,8.8,19.3,8.8
106620,F0318-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,8.8,19.3,8.8
106620,F0302-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,8.8,19.3,8.8
106620,F0517-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,8.8,19.3,8.8
106620,F0713-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,8.8,19.3,8.8
106620,F1108-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,8.8,19.3,8.8
1538888,B0014-3-1,140509,[New]Y1(RSB1),40.00,96.00,60.00,40.0,48.0,60.0
1538888,B0012-2-1,140509,[New]Y1(RSB1),40.00,96.00,60.00,40.0,48.0,60.0
1538888,B0030-3-2,140509,[New]Y1(RSB1),40.00,96.00,60.00,40.0,48.0,60.0
1538888,B0027-3-2,140509,[New]Y1(RSB1),40.00,96.00,60.00,40.0,48.0,60.0
1538888,B0005-3-1,140509,[New]Y1(RSB1),40.00,96.00,60.00,40.0,48.0,60.0
1538888,B0016-2-2,140509,[New]Y1(RSB1),40.00,96.00,60.00,40.0,48.0,60.0
1538888,B0015-3-2,140509,[New]Y1(RSB1),40.00,96.00,60.00,40.0,48.0,60.0
1538888,B0027-3-1,140509,[New]Y1(RSB1),40.00,96.00,60.00,40.0,48.0,60.0
103728,E0404-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.0,7.3,6.2
15095,F0421-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,15.5,11.8,8.4
15095,E1107-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.5,11.8,8.4
15095,F1009-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,15.5,11.8,8.4
83534,F0504-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,13.7,19.8,7.8
83534,E0503-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.7,19.8,7.8
86738,D0808-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,20.2,13.5,7.7
86738,C0616-3-4,33150,[New]E3(RSB1),20.00,30.00,20.00,20.2,13.5,7.7
86738,D0704-4-2,140463,[New]A1(RSB10),40.00,48.00,60.00,20.2,13.5,7.7
103178,C0516-2-1,140160,[New]CF1(RSB1),15.00,96.00,18.00,15.4,10.2,6.8
95631,D0322-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,15.6,11.7,5.3
95631,C0921-1-1,140212,[New]B1(RSB1),20.00,48.00,48.00,15.6,11.7,5.3
45852,E0712-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,15.4,10.7,6.2
106400,E0920-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,16.9,21.5,7.7
13095,D0823-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,17.6,9.1,3.8
13095,C0712-2-4,140382,[New]H1(RSB1),15.00,30.00,12.00,17.6,9.1,3.8
51236,D0611-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.6,8.5,9.7
51236,C0610-3-3,33150,[New]E3(RSB1),20.00,30.00,20.00,12.6,8.5,9.7
101988,E1006-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,10.7,10.4,8.4
83378,C9903-1-4,140212,[New]B1(RSB1),20.00,48.00,48.00,20.1,13.4,13.0
105878,F0114-3-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.0,15.2,9.9
105878,E0615-1-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,12.0,15.2,9.9
108064,F0107-3-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,10.1,13.7,10.4
108064,E0303-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,10.1,13.7,10.4
107071,E0217-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,14.0,8.0,19.4
92294,D0803-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,9.6,10.8,4.0
92294,C0810-3-2,140382,[New]H1(RSB1),15.00,30.00,12.00,9.6,10.8,4.0
92294,C0512-1-5,140160,[New]CF1(RSB1),15.00,96.00,18.00,9.6,10.8,4.0
73311,F0910-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,10.4,14.8,6.1
73311,E1210-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,10.4,14.8,6.1
26598,F0605-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,20.2,12.8,8.8
26598,E0704-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,20.2,12.8,8.8
37262,C1015-1-2,140212,[New]B1(RSB1),20.00,48.00,48.00,20.3,13.4,13.0
39202,E0205-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,19.8,9.2,6.2
39202,E0503-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,19.8,9.2,6.2
39202,F0114-1-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,19.8,9.2,6.2
16191,E1010-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,18.6,13.1,10.3
105563,F0320-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.6,8.0,8.7
105563,E0319-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,16.6,8.0,8.7
86035,C9913-3-4,140538,[New]T-12(RSB1),17.00,21.00,20.00,14.4,23.0,13.4
100614,D0613-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,10.9,7.4,4.3
100614,C0519-2-1,140160,[New]CF1(RSB1),15.00,96.00,18.00,10.9,7.4,4.3
100864,E0418-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.8,14.5,7.9
100864,F0907-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,13.8,14.5,7.9
106398,E1107-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,16.8,12.3,10.7
106398,F1613-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.8,12.3,10.7
107858,F0908-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,9.9,23.4,10.1
107858,E0812-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,9.9,23.4,10.1
107858,E1511-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,9.9,23.4,10.1
2103,E1112-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,23.1,13.2,13.8
2103,F0714-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,23.1,13.2,13.8
5584,F0621-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,23.0,8.0
5584,E0620-1-1,140477,[New]D3b(RSB1),45.00,24.00,12.00,12.0,23.0,8.0
6017,D0723-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,10.6,13.3,5.5
6017,C0510-3-4,140160,[New]CF1(RSB1),15.00,96.00,18.00,10.6,13.3,5.5
24120,E0421-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.3,11.6,8.8
107437,F0207-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,11.4,7.8,7.7
107437,E0307-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,11.4,7.8,7.7
2196587,C0819-2-3,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
96099,C0514-2-5,140160,[New]CF1(RSB1),15.00,96.00,18.00,10.8,19.0,8.1
96979,E0311-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,17.0,12.9,6.5
84168,F1509-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.4,16.6,7.0
84168,E1510-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.4,16.6,7.0
106018,E0903-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,20.2,13.7,15.8
106018,E0802-2-2,140483,[New]C3b(RSB1),45.00,30.00,18.00,20.2,13.7,15.8
104005,F0219-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,15.2,11.6,7.3
104005,E1307-1-1,140477,[New]D3b(RSB1),45.00,24.00,12.00,15.2,11.6,7.3
104005,E0307-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.2,11.6,7.3
105193,D0908-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.1,22.6,8.8
105193,C0615-3-1,33150,[New]E3(RSB1),20.00,30.00,20.00,12.1,22.6,8.8
106620,F1214-3-1,140463,[New]A1(RSB10),40.00,48.00,60.00,8.8,19.3,8.8
106620,E0708-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,8.8,19.3,8.8
107310,F0212-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,13.0,4.6,19.5
107310,E0510-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.0,4.6,19.5
2183520,C0821-4-2,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
67370,F1602-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.7,16.9,7.6
67370,F0317-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.7,16.9,7.6
67370,E0217-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.7,16.9,7.6
105130,E0504-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,23.0,17.9,9.5
105130,F0505-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,23.0,17.9,9.5
105130,E0504-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,23.0,17.9,9.5
107834,E1203-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,12.6,18.9,9.3
19250,D0809-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.5,11.7,5.3
19250,C0811-4-6,140382,[New]H1(RSB1),15.00,30.00,12.00,12.5,11.7,5.3
106302,F1102-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.1,10.7,7.7
106302,F0427-2-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,16.1,10.7,7.7
106302,E0707-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.1,10.7,7.7
95700,F0607-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,14.1,8.7,9.5
95700,E0608-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,14.1,8.7,9.5
95700,E0608-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,14.1,8.7,9.5
24171,F1604-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,15.0,7.3,7.9
24171,F0425-2-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,15.0,7.3,7.9
24171,E1510-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,15.0,7.3,7.9
24171,E1504-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,15.0,7.3,7.9
107956,E0907-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,10.5,20.1,6.7
107956,F0910-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,10.5,20.1,6.7
2067972,C0821-4-1,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
101779,D0607-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,23.6,15.8,6.6
101779,C0809-1-1,140382,[New]H1(RSB1),15.00,30.00,12.00,23.6,15.8,6.6
105956,E0711-1-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.0,16.3,9.0
106012,F1207-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,17.1,9.1,19.2
106012,F1106-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,17.1,9.1,19.2
106012,E0606-1-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,17.1,9.1,19.2
26485,F0320-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,18.3,12.3,9.7
26485,E0319-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.3,12.3,9.7
26485,F0107-1-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,18.3,12.3,9.7
26485,F1411-4-1,140526,[New]Y2(RSB2),40.00,96.00,48.00,18.3,12.3,9.7
26485,F0910-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,18.3,12.3,9.7
26485,F0301-2-2,140463,[New]A1(RSB10),40.00,48.00,60.00,18.3,12.3,9.7
26485,E1311-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.3,12.3,9.7
87218,C0514-1-1,140160,[New]CF1(RSB1),15.00,96.00,18.00,20.1,13.9,12.4
61600,C1019-1-2,140212,[New]B1(RSB1),20.00,48.00,48.00,14.4,23.0,13.4
61600,C1012-1-2,140221,[New]A2(RSB1),40.00,48.00,48.00,14.4,23.0,13.4
61600,C1010-1-2,140221,[New]A2(RSB1),40.00,48.00,48.00,14.4,23.0,13.4
2438,E0815-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,14.0,13.9,12.7
94935,D0616-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,10.7,16.6,6.0
94935,C0520-1-2,140160,[New]CF1(RSB1),15.00,96.00,18.00,10.7,16.6,6.0
91611,F0117-5-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,15.6,21.9,6.2
91611,F0812-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,15.6,21.9,6.2
91611,F0730-5-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,15.6,21.9,6.2
91611,F0625-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,15.6,21.9,6.2
91611,F0625-3-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,15.6,21.9,6.2
91611,E0911-3-2,140483,[New]C3b(RSB1),45.00,30.00,18.00,15.6,21.9,6.2
102397,E1109-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.5,10.4,9.2
98141,E1011-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,15.3,12.7,31.9
98141,F0531-3-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,15.3,12.7,31.9
98141,F0430-5-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,15.3,12.7,31.9
88463,C9915-1-4,140538,[New]T-12(RSB1),17.00,21.00,20.00,14.4,23.0,13.4
92358,F0902-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,7.8,16.3,8.4
92358,E0421-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,7.8,16.3,8.4
92358,E0817-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,7.8,16.3,8.4
92358,F1503-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,7.8,16.3,8.4
106775,F0609-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.5,11.0,6.3
106775,F1112-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.5,11.0,6.3
106775,F0811-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.5,11.0,6.3
106775,E0614-2-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,12.5,11.0,6.3
107442,E1103-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.9,11.7,5.8
107442,F0811-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,15.9,11.7,5.8
104439,E0410-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.7,12.9,9.5
104439,F0410-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,18.7,12.9,9.5
65905,C1022-1-4,140212,[New]B1(RSB1),20.00,48.00,48.00,14.4,23.0,13.4
33205,E1213-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.0,16.8,7.1
54597,C0913-1-1,140212,[New]B1(RSB1),20.00,48.00,48.00,12.7,8.4,10.0
76227,F1304-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.9,17.3,6.7
76227,F1414-3-3,140526,[New]Y2(RSB2),40.00,96.00,48.00,12.9,17.3,6.7
76227,F1312-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.9,17.3,6.7
76227,E1309-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,12.9,17.3,6.7
104437,F0602-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.8,19.4,11.6
104086,D0713-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,12.0,13.3
104086,D0825-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,12.0,13.3
104086,C0613-2-2,33150,[New]E3(RSB1),20.00,30.00,20.00,12.0,12.0,13.3
106241,E0521-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.1,23.7,9.4
106241,F0417-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.1,23.7,9.4
106241,F0420-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.1,23.7,9.4
45250,F0507-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,13.1,9.0,3.8
45250,E0508-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.1,9.0,3.8
6534,E0707-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,20.6,13.7,5.3
40063,F0905-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,18.1,14.2,7.0
40063,E0509-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.1,14.2,7.0
9069,D0212-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
85263,C0809-2-4,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
106462,F0413-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.5,15.7,9.2
106462,E0913-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.5,15.7,9.2
106462,F1113-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,11.5,15.7,9.2
50405,C0522-2-4,140160,[New]CF1(RSB1),15.00,96.00,18.00,0.0,0.0,0.0
2196578,C0819-3-4,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
31579,C0613-2-4,33150,[New]E3(RSB1),20.00,30.00,20.00,20.7,13.4,5.0
67256,F0616-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,13.5,8.9,8.0
67256,E0818-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,13.5,8.9,8.0
100006,D0212-1-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
100006,D0123-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
44784,E1012-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,17.9,12.9,9.2
44784,F0123-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,17.9,12.9,9.2
48751,E1205-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.2,13.1,6.5
48751,E1611-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.2,13.1,6.5
90015,F0603-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,18.7,12.6,8.6
90015,F1210-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,18.7,12.6,8.6
90015,F1610-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,18.7,12.6,8.6
90015,F0828-2-1,140512,[New]A3(RSB5),40.00,48.00,42.00,18.7,12.6,8.6
90015,E0314-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.7,12.6,8.6
90015,F0314-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,18.7,12.6,8.6
106413,E1106-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,21.3,16.9,7.9
107473,F0320-5-1,140403,[New]A2(RSB10),40.00,48.00,48.00,19.5,11.8,9.2
107473,F0307-5-1,140403,[New]A2(RSB10),40.00,48.00,48.00,19.5,11.8,9.2
107473,E0403-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,19.5,11.8,9.2
107473,F0121-4-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,19.5,11.8,9.2
107473,F0320-6-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,19.5,11.8,9.2
107473,E0502-2-2,140483,[New]C3b(RSB1),45.00,30.00,18.00,19.5,11.8,9.2
103198,E0905-2-2,140483,[New]C3b(RSB1),45.00,30.00,18.00,13.4,18.4,6.9
49409,F0107-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,21.0,10.5,7.4
49409,F1512-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,21.0,10.5,7.4
49409,F0406-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,21.0,10.5,7.4
49409,E0602-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,21.0,10.5,7.4
83649,C0517-1-3,140160,[New]CF1(RSB1),15.00,96.00,18.00,13.3,19.8,13.3
101380,F1312-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,14.7,12.1,3.2
101380,E1602-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,14.7,12.1,3.2
106275,E1204-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.5,10.4,12.2
106275,F1011-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,14.5,10.4,12.2
106275,F1006-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,14.5,10.4,12.2
107057,F0919-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,13.8,9.0,22.7
107057,E0716-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,13.8,9.0,22.7
23814,F0906-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,11.5,16.8,3.7
23814,E0807-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.5,16.8,3.7
23814,E0919-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.5,16.8,3.7
41097,C0918-1-3,140212,[New]B1(RSB1),20.00,48.00,48.00,19.3,12.7,10.1
77946,C1017-1-1,140212,[New]B1(RSB1),20.00,48.00,48.00,14.4,23.0,13.4
103216,E0317-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,9.7,9.0,6.2
103216,F0507-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,9.7,9.0,6.2
104032,F1008-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.4,12.6,5.2
104032,F0611-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.4,12.6,5.2
104032,E1507-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.4,12.6,5.2
104400,F0405-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.6,13.3,8.3
104400,E0403-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,16.6,13.3,8.3
104400,F0415-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,16.6,13.3,8.3
104400,F0819-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.6,13.3,8.3
104400,F0517-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.6,13.3,8.3
100679,F0621-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,13.4,19.8,12.2
100679,F0302-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,13.4,19.8,12.2
100679,E0519-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,13.4,19.8,12.2
100679,F1205-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,13.4,19.8,12.2
7098,C9906-1-1,140212,[New]B1(RSB1),20.00,48.00,48.00,1.0,1.0,1.0
7098,D9921-1-1,140463,[New]A1(RSB10),40.00,48.00,60.00,1.0,1.0,1.0
7098,C9912-2-4,140538,[New]T-12(RSB1),17.00,21.00,20.00,1.0,1.0,1.0
61429,E0506-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,12.6,18.4,8.7
61429,F1302-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.6,18.4,8.7
61429,F1202-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.6,18.4,8.7
39181,C0920-1-2,140212,[New]B1(RSB1),20.00,48.00,48.00,0.0,0.0,0.0
39181,D0121-1-1,140463,[New]A1(RSB10),40.00,48.00,60.00,0.0,0.0,0.0
101425,D0806-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,13.4,5.6,6.5
